,Lowest distortion,A,B,Radius A [ang],Radius B [ang],Formation energy [eV/atom],Stability [eV/atom],Volume per atom [A^3/atom],Band gap [eV],a [ang],Vacancy energy [eV/O atom],Stability (log[eV/atom]),Vacancy energy (log[eV/O atom]),Magnetic moment (^2[mu_B]),Valence B_1,Valence B_2,Valence B_3,Valence B_4,Valence B_5,Valence B_element not in BV,Valence B_not balanced
3209,1,44,71,0.76,0.87,-1.535,0.359,12.384,0.215,5.371,-8.424,-1.4779442508390357,,,0,0,1,0,0,0,0
3210,0,44,72,0.75,0.74,-0.012,0.907,11.02,0.0,3.805,-5.331,-0.14082554413356457,,,0,0,0,0,0,0,1
3211,0,44,73,0.86,0.72,-1.72,0.719,14.033,0.0,4.124,-0.785,-0.4759363242227893,,0.15760900000000003,0,0,0,1,0,0,0
3212,0,45,1,1.14,1.12,-2.333,1.295,20.362,0.0,4.669,1.524,0.3729520979118291,0.607862902831235,0.0,0,0,0,0,0,1,0
3213,1,45,2,1.14,0.95,-1.92,0.031,13.176,0.0,5.547,-0.098,-5.011587974275212,,0.0,0,0,0,0,0,1,0
3214,1,45,3,1.14,0.54,-3.531,-0.06,10.553,4.732,5.301,6.434,,2.6857159359906513,0.0,0,0,0,0,0,1,0
3215,0,45,4,1.14,0.52,-2.032,0.529,13.018,0.0,4.023,2.566,-0.9186603725480612,1.3595211704275953,0.0,0,0,0,0,0,1,0
3216,0,45,5,1.14,0.93,-1.432,0.547,13.919,0.0,4.113,-0.196,-0.8703872618695303,,0.0,0,0,0,0,0,1,0
3217,0,45,6,1.14,0.27,-2.462,0.687,8.751,2.59,3.524,5.137,-0.5416179958439867,2.360926073684872,0.0,0,0,0,0,0,1,0
3218,1,45,7,1.14,1.35,-2.725,0.291,19.352,0.0,6.055,-5.83,-1.7809089417538033,,0.012769,0,0,0,0,0,1,0
3219,0,45,8,1.14,0.45,-2.724,0.301,9.372,0.0,3.605,-0.532,-1.732164607902385,,0.04000000000000001,0,0,0,0,0,1,0
3220,0,45,9,1.14,0.9,-1.683,0.893,16.837,0.0,4.383,1.3,-0.16326791954086417,0.37851162325372983,0.0,0,0,0,0,0,1,0
3221,0,45,10,1.14,1.0,-2.296,0.833,14.252,0.0,4.146,-2.197,-0.2636115992965395,,0.04000000000000001,0,0,0,0,0,1,0
3222,0,45,11,1.14,0.95,-1.735,0.598,13.902,0.0,4.112,-0.528,-0.741782610463982,,0.0,0,0,0,0,0,1,0
3223,0,45,12,1.14,0.94,-2.477,1.121,18.779,0.759,4.545,2.324,0.1647862781433397,1.2166100687424417,0.0,0,0,0,0,0,1,0
3224,1,45,13,1.14,0.63,-2.479,-0.014,11.223,0.0,5.313,2.99,,1.5801454844233804,0.16000000000000003,0,0,0,0,0,1,0
3225,1,45,14,1.14,0.58,-3.143,-0.063,11.625,2.375,5.386,4.594,,2.199750856715837,0.36,0,0,0,0,0,1,0
3226,1,45,15,1.14,1.67,-1.872,0.53,19.32,0.504,5.493,,-0.9159357352115255,,0.0,0,0,0,0,0,1,0
3227,1,45,16,1.14,0.68,-2.204,-0.044,11.154,0.0,5.308,1.154,,0.20664322398339532,0.0,0,0,0,0,0,1,0
3228,0,45,17,1.14,0.99,-3.055,0.708,15.647,1.763,4.277,2.34,-0.4981787345790896,1.2265085298086797,0.0,0,0,0,0,0,1,0
3229,0,45,18,1.14,0.89,-3.15,0.637,15.13,1.765,4.229,4.536,-0.6506347224057867,2.1814206402801415,0.0,0,0,0,0,0,1,0
3230,0,45,19,1.14,1.06,-2.289,0.908,15.528,0.0,4.266,-1.453,-0.13923579737117203,,0.012996,0,0,0,0,0,1,0
3231,1,45,20,1.14,0.67,-2.727,-0.063,11.787,1.119,5.405,3.7,,1.8875252707415875,1.0,0,0,0,0,0,1,0
3232,1,45,21,1.14,0.62,-2.912,-0.023,11.543,4.033,5.389,4.789,,2.259724435573914,0.0,0,0,0,0,0,1,0
3233,0,45,22,1.14,0.94,-2.945,0.789,16.231,1.645,4.33,2.173,-0.34190279464862844,1.1196881745191958,0.0,0,0,0,0,0,1,0
3234,1,45,23,1.14,0.63,-2.526,0.163,12.563,0.0,5.466,3.113,-2.6170561304310094,1.6383055768070924,0.0,0,0,0,0,0,1,0
3235,1,45,24,1.14,0.71,-3.402,0.163,13.113,0.0,5.574,4.916,-2.6170561304310094,2.297484915710575,0.006724000000000001,0,0,0,0,0,1,0
3236,0,45,25,1.14,1.11,-1.328,0.692,14.851,0.0,4.203,-0.497,-0.5311560570253625,,0.0,0,0,0,0,0,1,0
3237,0,45,26,1.14,0.9,-3.105,0.671,15.393,1.764,4.254,4.431,-0.5756153284619034,2.1476323268238584,0.0,0,0,0,0,0,1,0
3238,1,45,27,1.14,0.8,-2.737,0.023,13.553,3.011,5.61,3.286,-5.442222328605074,1.7163324802879873,0.0,0,0,0,0,0,1,0
3239,0,45,28,1.14,0.63,-1.763,0.554,12.562,0.0,3.975,-0.201,-0.8520421186128986,,1e-06,0,0,0,0,0,1,0
3240,0,45,29,1.14,1.38,-0.876,1.54,14.719,0.0,4.191,-3.294,0.6229303509201767,,0.0008410000000000001,0,0,0,0,0,1,0
3241,0,45,30,1.14,1.03,-2.599,1.096,18.49,0.539,4.522,2.257,0.1322477982984398,1.1744064185297491,0.0,0,0,0,0,0,1,0
3242,1,45,31,1.14,0.76,-2.234,0.286,10.996,0.0,5.077,-0.854,-1.8059129478836977,,0.16000000000000003,0,0,0,0,0,1,0
3243,0,45,32,1.14,0.86,-3.286,0.533,14.49,2.163,4.169,4.894,-0.9077925619029111,2.2910141014173027,0.0,0,0,0,0,0,1,0
3244,1,45,33,1.14,0.72,-2.875,0.15,11.885,0.0,5.363,-0.848,-2.736965594166206,,0.04000000000000001,0,0,0,0,0,1,0
3245,1,45,34,1.14,0.62,-2.905,-0.058,11.834,0.0,5.398,3.763,,1.9118832894057942,0.6400000000000001,0,0,0,0,0,1,0
3246,1,45,35,1.14,0.62,-2.631,0.177,12.787,0.0,5.489,2.505,-2.49817873457909,1.3248106034204836,0.34574399999999994,0,0,0,0,0,1,0
3247,0,45,36,1.14,1.02,-1.557,0.861,12.461,0.0,3.964,-2.163,-0.21591485726524307,,0.16000000000000003,0,0,0,0,0,1,0
3248,1,45,37,1.14,0.68,-2.946,0.139,12.858,0.0,5.489,3.772,-2.8468432119385794,1.9153296760130094,1e-06,0,0,0,0,0,1,0
3249,0,45,38,1.14,0.98,-2.654,0.994,17.772,1.156,4.462,2.951,-0.008682243099800882,1.5612039207699202,0.0,0,0,0,0,0,1,0
3250,1,45,39,1.14,0.59,-2.348,-0.014,10.999,0.0,5.307,1.376,,0.4604804700400108,0.04000000000000001,0,0,0,0,0,1,0
3251,0,45,40,1.14,0.86,-2.723,0.856,17.295,0.0,4.422,3.499,-0.22431729826094013,1.8069426645777624,0.6288490000000001,0,0,0,0,0,1,0
3252,0,45,41,1.14,0.57,-1.81,0.551,12.413,0.0,3.959,0.818,-0.8598757760909292,-0.2898272517203383,4e-06,0,0,0,0,0,1,0
3253,0,45,42,1.14,0.91,-2.504,0.729,17.835,0.0,4.468,4.72,-0.45600928033515,2.2387868595871163,0.093636,0,0,0,0,0,1,0
3254,0,45,43,1.14,0.99,-1.626,0.83,15.165,0.0,4.233,,-0.2688167584278,,0.0,0,0,0,0,0,1,0
3255,1,45,44,1.14,0.75,-2.16,-0.06,12.489,0.0,5.486,0.446,,-1.1648843847417822,1e-06,0,0,0,0,0,1,0
3256,0,45,45,1.14,0.97,-2.742,0.934,17.285,1.171,4.421,3.245,-0.09850554495242504,1.6982184782244139,0.0,0,0,0,0,0,1,0
3257,0,45,46,1.14,0.92,-2.572,1.054,18.234,0.965,4.501,2.66,0.07587486697512763,1.411426245726465,0.0,0,0,0,0,0,1,0
3258,1,45,47,1.14,0.67,-2.094,0.093,12.675,0.0,5.53,0.022,-3.4266254735540556,-5.50635266602479,0.0,0,0,0,0,0,1,0
3259,0,45,48,1.14,0.83,-2.419,1.236,22.161,0.0,4.803,-0.823,0.3056787432422875,,0.937024,0,0,0,0,0,1,0
3260,0,45,49,1.14,1.52,-0.7,1.707,16.433,0.0,4.347,-2.941,0.7714630583656511,,1.6e-05,0,0,0,0,0,1,0
3261,0,45,50,1.14,0.57,-2.023,0.584,12.468,0.0,3.965,1.125,-0.7759597257820698,0.16992500144231235,0.027556000000000004,0,0,0,0,0,1,0
3262,1,45,51,1.14,0.61,-2.361,-0.056,12.096,0.945,5.357,0.503,,-0.9913696948565599,0.0,0,0,0,0,0,1,0
3263,1,45,52,1.14,0.62,-2.363,0.045,12.076,0.0,5.315,1.345,-4.473931188332412,0.42760617278189944,0.039601000000000004,0,0,0,0,0,1,0
3264,0,45,53,1.14,0.68,-1.884,0.744,15.117,0.0,4.228,1.667,-0.42662547355405567,0.7372541043243298,0.0,0,0,0,0,0,1,0
3265,1,45,54,1.14,0.75,-3.754,-0.012,12.764,4.694,5.531,5.29,,2.403267722339301,0.0,0,0,0,0,0,1,0
3266,0,45,55,1.14,0.4,-2.682,0.539,10.493,0.0,3.744,4.692,-0.8916428219095814,2.2302030133664217,0.0,0,0,0,0,0,1,0
3267,0,45,56,1.14,0.96,-2.797,0.892,16.975,1.365,4.395,3.393,-0.1648843847417823,1.7625614300488894,0.0,0,0,0,0,0,1,0
3268,0,45,57,1.14,0.69,-2.138,0.594,14.065,0.0,4.128,2.569,-0.7514651638613213,1.3612068902387298,0.0,0,0,0,0,0,1,0
3269,0,45,58,1.14,1.18,-1.871,1.204,16.873,0.0,4.386,-2.806,0.267835392097615,,1e-06,0,0,0,0,0,1,0
3270,1,45,59,1.14,0.68,-2.948,0.205,12.709,0.0,5.469,3.838,-2.286304185156641,1.9403547115332933,1e-06,0,0,0,0,0,1,0
3271,0,45,60,1.14,0.84,-2.871,0.747,15.929,1.566,4.302,4.113,-0.4208198518728499,2.040191071838295,0.0,0,0,0,0,0,1,0
3272,1,45,61,1.14,0.6,-2.49,0.113,12.267,0.0,5.357,1.999,-3.145605322246899,0.9992784720825406,0.150544,0,0,0,0,0,1,0
3273,0,45,62,1.14,0.77,-1.571,0.852,15.35,0.0,4.25,1.282,-0.23107466443624883,0.358396261956654,0.0,0,0,0,0,0,1,0
3274,0,45,63,1.14,0.94,-2.902,0.855,18.902,0.0,4.555,2.636,-0.22600367488882686,1.3983503703459648,0.005929,0,0,0,0,0,1,0
3275,1,45,64,1.14,0.71,-3.414,-0.015,11.996,0.0,5.422,5.109,,2.3530409357376114,0.04000000000000001,0,0,0,0,0,1,0
3276,0,45,65,1.14,1.2,-1.596,0.711,15.35,0.0,4.25,0.958,-0.4920785350426718,-0.06190243892590685,0.0,0,0,0,0,0,1,0
3277,0,45,66,1.14,0.96,-3.209,0.595,14.903,1.964,4.208,4.699,-0.7490384264667813,2.2323537677390286,0.0,0,0,0,0,0,1,0
3278,0,45,67,1.14,0.85,-2.701,0.856,16.981,0.0,4.395,2.762,-0.22431729826094013,1.465713319595964,0.3147210000000001,0,0,0,0,0,1,0
3279,1,45,68,1.14,0.64,-3.216,-0.062,11.97,1.257,5.418,4.295,,2.102658131363739,0.16000000000000003,0,0,0,0,0,1,0
3280,1,45,69,1.14,0.63,-2.5,0.318,12.385,0.0,5.321,2.089,-1.6529013293777317,1.0628124924050213,1e-06,0,0,0,0,0,1,0
3281,0,45,70,1.14,0.9,-3.032,0.71,15.67,1.881,4.279,4.266,-0.4941090702700427,2.0928839656784843,0.0,0,0,0,0,0,1,0
3282,0,45,71,1.14,0.95,-2.522,0.72,14.013,0.0,4.123,-1.352,-0.4739311883324124,,4e-06,0,0,0,0,0,1,0
3283,1,45,72,1.14,0.74,-2.395,0.103,11.806,0.0,5.364,0.243,-3.279283757478869,-2.040971781056306,0.0,0,0,0,0,0,1,0
3284,1,45,73,1.14,0.72,-3.348,0.135,13.409,0.0,5.618,4.558,-2.888968687611256,2.18840092460321,0.010000000000000002,0,0,0,0,0,1,0
3285,0,46,1,1.18,1.12,-2.418,1.16,20.551,0.0,4.684,1.878,0.2141248053528473,0.9091970629916875,0.0,0,0,0,0,0,1,0
3286,1,46,2,1.18,0.75,-1.892,0.009,13.474,0.0,5.598,0.177,-6.795859283219775,-2.49817873457909,0.0,0,0,1,0,0,0,0
3287,2,46,3,1.18,0.54,-3.5,-0.079,10.784,4.271,5.323,6.474,,2.6946573655470862,0.0,0,0,1,0,0,0,0
3288,1,46,4,1.18,0.58,-2.345,0.166,13.485,0.0,5.595,2.791,-2.5907448533151625,1.4807821244039803,0.0,0,0,1,0,0,0,0
3289,1,46,5,1.18,0.93,-1.934,-0.005,13.9,0.987,5.713,0.1,,-3.321928094887362,0.0,0,0,0,0,0,1,0
3290,0,46,6,0.96,0.27,-2.4,0.885,9.076,2.243,3.567,4.889,-0.17625063969172725,2.2895394053460505,0.0,0,1,0,0,0,0,0
3291,1,46,7,1.18,1.35,-2.701,0.263,19.871,0.0,6.163,-3.37,-1.9268652953697847,,0.04000000000000001,0,0,0,0,0,0,1
3292,3,46,8,1.18,0.45,-2.698,0.276,10.004,0.0,3.501,-0.356,-1.8572598278839179,,9e-06,0,0,0,0,0,0,1
3293,0,46,9,1.18,1.03,-1.746,0.779,16.619,0.0,4.364,1.423,-0.3603047666004178,0.5089356618643954,0.0,0,0,1,0,0,0,0
3294,0,46,10,1.18,1.0,-2.358,0.722,14.432,0.0,4.163,-1.865,-0.4699292577749161,,0.04000000000000001,0,0,0,0,0,0,1
3295,1,46,11,1.18,0.95,-2.166,0.117,14.152,0.0,5.678,-0.266,-3.095419565078682,,0.0,0,0,0,0,0,0,1
3296,0,46,12,1.18,1.01,-2.558,0.99,18.884,0.881,4.554,2.634,-0.014499569695115089,1.3972553455944272,0.0,0,0,1,0,0,0,0
3297,1,46,13,1.18,0.61,-2.415,-0.001,11.367,1.178,5.39,,,,0.0,0,0,1,0,0,0,0
3298,1,46,14,1.18,0.62,-3.104,-0.075,11.895,2.237,5.462,4.766,,2.252778951528184,0.36,0,0,1,0,0,0,0
3300,1,46,16,1.18,0.54,-2.172,-0.052,11.27,0.0,5.414,1.338,,0.42007811597937394,0.0,0,0,1,0,0,0,0
3301,0,46,17,1.18,0.91,-3.123,0.59,15.805,1.646,4.291,4.491,-0.7612131404128835,2.1670367221174858,0.0,0,0,1,0,0,0,0
3302,1,46,18,1.18,0.89,-3.704,0.033,14.623,4.898,5.781,4.728,-4.921390165303634,2.2412300355154455,0.0,0,0,1,0,0,0,0
3303,0,46,19,1.18,0.95,-2.362,0.785,15.752,0.0,4.287,-1.198,-0.34923544088309766,,0.019880999999999996,0,0,1,0,0,0,0
3304,1,46,20,1.18,0.65,-2.69,-0.077,12.066,1.048,5.477,3.968,,1.9884120257247881,1.0,0,0,1,0,0,0,0
3305,1,46,21,1.18,0.62,-2.875,-0.036,11.788,3.774,5.468,4.936,,2.3033423944873306,0.0,0,0,1,0,0,0,0
3306,0,46,22,1.18,0.94,-3.016,0.668,16.368,1.533,4.342,4.197,-0.5820799921880347,2.0693584632238227,0.0,0,0,1,0,0,0,0
3307,1,46,23,1.18,0.63,-2.496,0.142,12.886,0.0,5.533,3.236,-2.816037165157405,1.6942116077678906,0.0,0,0,1,0,0,0,0
3308,1,46,24,1.18,0.71,-3.402,0.114,13.311,0.0,5.589,5.113,-3.1328942704973453,2.3541700260248564,0.0,0,0,1,0,0,0,0
3309,0,46,25,1.18,1.11,-1.395,0.575,15.022,0.0,4.219,-0.245,-0.7983661388303496,,0.0,0,0,0,0,0,0,1
3310,0,46,26,1.18,0.9,-3.171,0.554,15.54,1.831,4.267,4.602,-0.8520421186128986,2.202260983562003,0.0,0,0,1,0,0,0,0
3311,1,46,27,1.18,0.8,-2.705,0.005,13.896,2.989,5.67,3.343,-7.643856189774724,1.7411433549553164,0.0,0,0,1,0,0,0,0
3312,1,46,28,1.18,0.68,-2.181,0.104,12.563,0.873,5.402,0.203,-3.265344566520995,-2.3004483674769105,0.0,0,0,1,0,0,0,0
3313,1,46,29,1.18,1.38,-1.922,0.447,19.251,0.0,6.21,-3.324,-1.1616532634787693,,0.16000000000000003,0,0,0,0,0,0,1
3314,0,46,30,1.18,1.03,-2.68,0.965,18.627,0.501,4.533,2.547,-0.05139915250664432,1.3487989596121077,0.0,0,0,1,0,0,0,0
3315,1,46,31,1.18,0.76,-2.201,0.268,11.365,0.0,5.187,-0.679,-1.8996950942043145,,0.16000000000000003,0,0,0,0,0,0,1
3316,1,46,32,1.18,0.86,-3.755,0.013,14.171,5.018,5.729,5.041,-6.265344566520995,2.333709954347277,0.0,0,0,1,0,0,0,0
3317,1,46,33,1.18,0.72,-2.843,0.132,12.191,0.0,5.412,-0.545,-2.9213901653036336,,0.04000000000000001,0,0,0,0,0,0,1
3318,1,46,34,1.18,0.65,-2.868,0.002,12.077,0.0,5.468,3.883,-8.965784284662087,1.9571717072463906,0.6400000000000001,0,0,1,0,0,0,0
3319,1,46,35,1.18,0.69,-2.596,0.189,13.072,0.0,5.531,2.939,-2.4035418604410146,1.5553253589892455,0.30140100000000003,0,0,1,0,0,0,0
3320,0,46,36,1.18,1.02,-1.605,0.766,12.765,0.0,3.996,-1.835,-0.38458370273712994,,0.16000000000000003,0,0,0,0,0,0,1
3321,1,46,37,1.18,0.72,-2.913,0.193,13.202,0.0,5.542,4.097,-2.3733272473940064,2.034567892818214,1e-06,0,0,1,0,0,0,0
3322,0,46,38,1.18,0.98,-2.732,0.866,17.89,1.091,4.472,3.249,-0.20756106993536216,1.6999957436673965,0.0,0,0,1,0,0,0,0
3323,1,46,39,1.18,0.6,-2.312,-0.028,11.169,0.0,5.395,1.493,,0.5782141654724543,0.039204,0,0,1,0,0,0,0
3324,0,46,40,1.18,0.86,-2.791,0.737,17.439,0.0,4.434,3.565,-0.4402634755670174,1.8339020766691634,0.617796,0,0,0,0,0,1,0
3325,0,46,41,1.18,0.57,-1.849,0.504,12.572,0.0,3.976,1.225,-0.9885043611621706,0.29278174922784594,4e-06,0,0,0,0,0,1,0
3326,0,46,42,1.18,0.91,-2.562,0.621,17.963,0.0,4.478,,-0.6873348264416057,,0.089401,0,0,0,0,0,1,0
3327,0,46,43,1.18,0.99,-1.686,0.719,15.229,0.0,4.239,,-0.4759363242227893,,0.0,0,0,0,0,0,0,1
3328,1,46,44,1.18,0.62,-2.127,0.01,12.876,0.0,5.552,0.75,-6.643856189774724,-0.4150374992788438,1e-06,0,0,0,1,0,0,0
3329,0,46,45,1.18,0.97,-2.818,0.808,17.418,1.093,4.433,3.55,-0.30757280191029224,1.8278190246173196,0.0,0,0,0,0,0,1,0
3330,0,46,46,1.18,0.99,-2.652,0.924,18.345,0.91,4.51,2.96,-0.11403524324602943,1.565597175854225,0.0,0,0,1,0,0,0,0
3331,1,46,47,1.18,0.67,-2.058,0.078,13.052,0.0,5.597,0.349,-3.6803820657998387,-1.518701058452435,0.0,0,0,0,0,0,1,0
3332,0,46,48,1.18,0.83,-2.825,0.78,16.812,0.0,4.381,2.766,-0.3584539709124763,1.4678011564884073,0.8611840000000001,0,0,0,0,0,1,0
3333,1,46,49,1.18,1.52,-2.061,0.295,19.587,1.117,6.505,-2.467,-1.7612131404128835,,0.0,0,0,0,0,0,0,1
3334,0,46,50,1.18,0.63,-2.061,0.541,12.642,0.0,3.983,1.618,-0.8862995008352716,0.6942116077678906,0.031328999999999996,0,0,1,0,0,0,0
3335,1,46,51,1.18,0.67,-2.316,-0.06,12.426,0.708,5.421,0.878,,-0.18770715512672886,0.0,0,0,1,0,0,0,0
3336,1,46,52,1.18,0.68,-2.32,0.072,12.405,0.0,5.384,1.73,-3.795859283219775,0.7907720378619999,0.039204,0,0,1,0,0,0,0
3337,0,46,53,1.18,0.76,-1.946,0.711,15.329,0.0,4.248,1.926,-0.4920785350426718,0.9456077031813722,0.0,0,0,1,0,0,0,0
3338,1,46,54,1.18,0.75,-3.721,-0.029,13.073,4.487,5.596,5.422,,2.4388251131756244,0.0,0,0,1,0,0,0,0
3339,3,46,55,1.18,0.4,-2.737,0.434,11.65,0.0,3.579,4.673,-1.2042330522176077,2.2243490372027126,1e-06,0,0,1,0,0,0,0
3340,0,46,56,1.18,0.96,-2.872,0.767,17.13,1.274,4.408,3.759,-0.3827015171591536,1.9103489153809297,0.0,0,0,1,0,0,0,0
3341,0,46,57,1.18,0.69,-2.187,0.571,14.3,0.0,4.151,2.737,-0.8084373492992444,1.4525954347028693,0.0,0,0,1,0,0,0,0
3342,0,46,58,1.18,1.18,-1.946,1.078,16.936,0.0,4.391,-2.307,0.10835717809041852,,9e-06,0,0,0,0,0,0,1
3343,1,46,59,1.18,0.72,-2.914,0.311,13.054,0.0,5.526,4.18,-1.6850135145314846,2.063502942306158,0.0,0,0,1,0,0,0,0
3344,0,46,60,1.18,0.92,-2.941,0.628,16.073,1.649,4.315,4.361,-0.67116353577046,2.124658990419519,0.0,0,0,1,0,0,0,0
3345,1,46,61,1.18,0.6,-2.451,0.103,12.616,0.0,5.428,2.453,-3.279283757478869,1.2945472338955148,0.1521,0,0,0,0,0,1,0
3346,0,46,62,1.18,0.97,-1.633,0.809,15.529,0.0,4.266,1.546,-0.3057883922321094,0.6285403192627603,0.0,0,0,0,1,0,0,0
3347,0,46,63,1.18,0.94,-2.963,0.771,18.96,0.0,4.56,3.52,-0.37519723474705274,1.8155754288625725,0.003249,0,0,0,0,0,0,1
3348,1,46,64,1.18,0.67,-3.382,-0.033,12.264,0.0,5.493,5.31,,2.408711861029429,0.037636,0,0,1,0,0,0,0
3349,1,46,65,1.18,0.89,-2.214,0.043,14.972,1.132,5.774,1.197,-4.539519529959989,0.259423152281415,0.0,0,0,1,0,0,0,0
3350,1,46,66,1.18,0.88,-3.729,0.025,14.447,5.007,5.763,4.856,-5.321928094887363,2.279768421593595,0.0,0,0,1,0,0,0,0
3351,0,46,67,1.18,1.03,-2.754,0.752,16.999,0.0,4.397,2.997,-0.41119543298444966,1.5835190838514874,0.29811600000000005,0,0,1,0,0,0,0
3352,1,46,68,1.18,0.64,-3.18,-0.077,12.254,1.333,5.482,4.458,,2.1563966165976653,0.16000000000000003,0,0,1,0,0,0,0
3353,1,46,69,1.18,0.66,-2.469,0.386,12.729,0.0,5.371,2.545,-1.3733272473940066,1.3476656563009706,1e-06,0,0,1,0,0,0,0
3354,0,46,70,1.18,0.9,-3.1,0.593,15.797,2.003,4.291,4.454,-0.7538959901160834,2.1551015581257027,0.0,0,0,1,0,0,0,0
3355,0,46,71,1.18,0.87,-2.584,0.608,14.208,0.0,4.142,-1.033,-0.7178567712185016,,0.004096,0,0,1,0,0,0,0
3356,1,46,72,1.18,0.74,-2.361,0.087,12.082,0.0,5.437,0.43,-3.522840788813359,-1.2175914350726267,0.0,0,0,0,0,0,0,1
3357,1,46,73,1.18,0.72,-3.32,0.152,13.899,0.0,5.681,4.757,-2.7178567712185018,2.2500520253003673,0.027889000000000004,0,0,1,0,0,0,0
3358,1,47,1,0.67,1.12,-1.849,0.289,15.994,0.0,5.963,-7.392,-1.7908586021614084,,0.0,0,0,0,0,0,1,0
3359,0,47,2,0.67,0.95,0.763,1.313,12.835,0.0,4.004,-7.469,0.3928669162307998,,0.28729600000000005,0,0,0,0,0,1,0
3360,0,47,3,0.67,0.54,-1.139,0.841,9.896,0.0,3.671,-1.32,-0.24982229440694284,,0.094249,0,0,0,0,0,1,0
3361,0,47,4,0.67,0.52,-0.136,0.941,11.036,0.0,3.807,0.004,-0.08773337193355035,-7.965784284662087,0.10368400000000001,0,0,0,0,0,1,0
3362,0,47,5,0.67,0.93,0.766,1.304,13.191,0.0,4.04,-5.476,0.38294386956899057,,0.21996099999999996,0,0,0,0,0,1,0
3363,0,47,6,0.67,0.27,-0.159,1.5,8.0,0.0,3.42,-1.088,0.5849625007211562,,0.007395999999999999,0,0,0,0,0,1,0
3364,1,47,7,0.67,1.35,-1.432,0.173,18.95,0.88,6.334,-12.328,-2.5311560570253624,,0.0,0,0,0,0,0,1,0
3365,0,47,8,0.67,0.45,-0.554,1.077,8.348,0.0,3.469,-3.844,0.10701824988212043,,1e-06,0,0,0,0,0,1,0
3366,0,47,9,0.67,0.9,0.027,1.157,14.589,0.0,4.178,-4.385,0.2103888644454029,,0.08179599999999998,0,0,0,0,0,1,0
3367,2,47,10,0.67,1.0,-1.463,0.38,14.441,0.544,6.031,-10.427,-1.3959286763311392,,1e-06,0,0,0,0,0,1,0
3368,0,47,11,0.67,0.95,0.584,1.549,13.814,0.0,4.103,-9.196,0.6313371441274813,,0.34928099999999995,0,0,0,0,0,1,0
3369,0,47,12,0.67,0.94,-0.525,1.584,18.596,0.0,4.53,-7.929,0.6635723354175227,,0.36844899999999997,0,0,0,0,0,1,0
3370,0,47,13,0.67,0.63,0.018,1.042,10.077,0.0,3.694,-4.105,0.05935527761642123,,0.149769,0,0,0,0,0,1,0
3371,0,47,14,0.67,0.58,-0.692,0.897,10.807,0.0,3.781,-0.677,-0.15682010974282581,,9e-06,0,0,0,0,0,1,0
3372,1,47,15,0.67,1.67,-0.823,0.18,22.346,0.0,5.953,,-2.473931188332412,,0.04000000000000001,0,0,0,0,0,1,0
3373,0,47,16,0.67,0.68,0.3,1.067,10.365,0.0,3.728,-4.74,0.09356017616233782,,0.142884,0,0,0,0,0,1,0
3374,0,47,17,0.67,0.99,-0.88,1.393,16.025,0.0,4.311,-6.575,0.47819525793916595,,0.36360899999999996,0,0,0,0,0,1,0
3375,0,47,18,0.67,0.89,-0.947,1.349,15.557,0.0,4.269,-6.18,0.4318903482861805,,0.36,0,0,0,0,0,1,0
3376,2,47,19,0.67,1.06,-1.596,0.368,14.649,0.471,5.816,-10.615,-1.4422223286050742,,0.0,0,0,0,0,0,1,0
3377,0,47,20,0.67,0.67,-0.244,0.928,10.994,0.0,3.802,-3.036,-0.10780328953451485,,1.841449,0,0,0,0,0,1,0
3378,0,47,21,0.67,0.62,-0.389,1.01,11.079,0.0,3.812,-3.192,0.014355292977070055,,0.35046399999999994,0,0,0,0,0,1,0
3379,0,47,22,0.67,0.94,-0.804,1.44,16.496,0.0,4.353,-6.96,0.5260688116675876,,0.36240399999999995,0,0,0,0,0,1,0
3380,0,47,23,0.67,0.63,-0.466,0.904,10.536,0.0,3.749,0.429,-0.14560532224689932,-1.2209504471625414,0.16160400000000003,0,0,0,0,0,1,0
3381,0,47,24,0.67,0.71,-1.611,0.929,13.416,0.0,4.063,-0.704,-0.10624949827943406,,0.16160400000000003,0,0,0,0,0,1,0
3382,0,47,25,0.67,1.11,0.889,1.516,14.225,0.0,4.143,-8.92,0.6002697535090047,,0.23136099999999998,0,0,0,0,0,1,0
3383,0,47,26,0.67,0.9,-0.914,1.371,15.784,0.0,4.289,-6.385,0.4552285711171389,,0.36,0,0,0,0,0,1,0
3384,0,47,27,0.67,0.8,0.005,1.275,13.966,0.0,4.118,-5.84,0.35049724708413316,,0.361201,0,0,0,0,0,1,0
3385,0,47,28,0.67,0.63,0.158,1.034,11.801,0.0,3.893,-0.424,0.048236185652847624,,0.06916900000000001,0,0,0,0,0,1,0
3386,1,47,29,0.67,1.38,-0.817,0.257,18.886,0.276,6.311,-10.896,-1.960159735468209,,0.04000000000000001,0,0,0,0,0,1,0
3387,0,47,30,0.67,1.03,-0.641,1.564,17.902,0.0,4.473,-7.72,0.6452405126452653,,0.091809,0,0,0,0,0,1,0
3388,0,47,31,0.67,0.76,0.179,1.334,8.821,0.0,3.533,-7.777,0.41575866652249804,,0.046655999999999996,0,0,0,0,0,1,0
3389,0,47,32,0.67,0.86,-1.049,1.28,14.841,0.0,4.202,-5.579,0.35614381022527536,,0.361201,0,0,0,0,0,1,0
3390,0,47,33,0.67,0.72,-0.384,1.239,10.844,0.0,3.785,-6.597,0.3091761874785146,,0.08526399999999999,0,0,0,0,0,1,0
